21
# x y z
0	0	0
50	0	0
100	0	0
150	0	0
200	0	0
250	0	0
300	0	0
350	0	0
400	0	0
450	0	0
500	0	0
550	0	0
600	0	0
650	0	0
700	0	0
750	0	0
800	0	0
850	0	0
900	0	0
950	0	0
1000	0	0
90
# a b m n rhoa k err ip iperr response residual
7	14	10	11	7.76586120806664e+01	1.88495559215388e+03	5.00258062468346e-02	0.00000000000000e+00	0.00000000000000e+00	7.18048659213568e+01	1.56659560401217e+00
8	15	11	12	7.62381124850588e+01	1.88495559215388e+03	5.00236094055628e-02	0.00000000000000e+00	0.00000000000000e+00	7.67857742925046e+01	-1.43090253117789e-01
9	16	12	13	7.79169628096269e+01	1.88495559215388e+03	5.00229467998632e-02	0.00000000000000e+00	0.00000000000000e+00	7.84364737882386e+01	-1.32846348107829e-01
10	17	13	14	8.12307467897205e+01	1.88495559215388e+03	5.00238662356687e-02	0.00000000000000e+00	0.00000000000000e+00	7.66218385559951e+01	1.16767655483990e+00
11	18	14	15	8.01695815281893e+01	1.88495559215388e+03	5.00242668152528e-02	0.00000000000000e+00	0.00000000000000e+00	7.54918844892941e+01	1.20179672374311e+00
12	19	15	16	7.92833917989879e+01	1.88495559215388e+03	5.00240839101488e-02	0.00000000000000e+00	0.00000000000000e+00	7.74837147950220e+01	4.58996692004115e-01
13	20	16	17	7.99484301793405e+01	1.88495559215388e+03	5.00249844327146e-02	0.00000000000000e+00	0.00000000000000e+00	7.37736314981127e+01	1.60680575879007e+00
14	21	17	18	6.44629012452268e+01	1.88495559215388e+03	5.00277103484412e-02	0.00000000000000e+00	0.00000000000000e+00	6.39912344733476e+01	1.46794069846514e-01
1	10	5	6	8.07771388946252e+01	3.14159265358979e+03	5.00391643428928e-02	0.00000000000000e+00	0.00000000000000e+00	7.85424529636462e+01	5.60655052841306e-01
2	11	6	7	7.59580582002863e+01	3.14159265358979e+03	5.00377779071619e-02	0.00000000000000e+00	0.00000000000000e+00	8.03938976301311e+01	-1.13428200429411e+00
3	12	7	8	7.88748433835124e+01	3.14159265358979e+03	5.00395697544435e-02	0.00000000000000e+00	0.00000000000000e+00	7.35918766897532e+01	1.38545728890656e+00
4	13	8	9	7.16941672077461e+01	3.14159265358979e+03	5.00409462730140e-02	0.00000000000000e+00	0.00000000000000e+00	7.20200570375866e+01	-9.06308971376482e-02
5	14	9	10	6.78915657660942e+01	3.14159265358979e+03	5.00412458058907e-02	0.00000000000000e+00	0.00000000000000e+00	7.03985682223376e+01	-7.24624523120965e-01
6	15	10	11	7.61833064054435e+01	3.14159265358979e+03	5.00390372465396e-02	0.00000000000000e+00	0.00000000000000e+00	7.69352380749222e+01	-1.96279582730861e-01
7	16	11	12	8.84160712441623e+01	3.14159265358979e+03	5.00354729616859e-02	0.00000000000000e+00	0.00000000000000e+00	8.28239053277343e+01	1.30581404046444e+00
8	17	12	13	9.74695566382986e+01	3.14159265358979e+03	5.00345963709539e-02	0.00000000000000e+00	0.00000000000000e+00	8.50101628135650e+01	2.73349417610674e+00
9	18	13	14	9.05999832782297e+01	3.14159265358979e+03	5.00361964207650e-02	0.00000000000000e+00	0.00000000000000e+00	8.36754780399266e+01	1.58901103666339e+00
10	19	14	15	8.69358425906465e+01	3.14159265358979e+03	5.00373483811296e-02	0.00000000000000e+00	0.00000000000000e+00	8.15213922855420e+01	1.28513878870251e+00
11	20	15	16	8.58181982978494e+01	3.14159265358979e+03	5.00378850971148e-02	0.00000000000000e+00	0.00000000000000e+00	8.32465164830289e+01	6.08035319253046e-01
12	21	16	17	7.66504858153455e+01	3.14159265358979e+03	5.00404674939798e-02	0.00000000000000e+00	0.00000000000000e+00	7.52432505002237e+01	3.70295064543366e-01
1	12	6	7	8.43123595304371e+01	4.71238898038469e+03	5.00574811530508e-02	0.00000000000000e+00	0.00000000000000e+00	8.41156923055047e+01	4.66529128648074e-02
2	13	7	8	8.08647703667636e+01	4.71238898038469e+03	5.00591628903522e-02	0.00000000000000e+00	0.00000000000000e+00	7.64592870999386e+01	1.11907291747552e+00
3	14	8	9	7.45022565957031e+01	4.71238898038469e+03	5.00600851519063e-02	0.00000000000000e+00	0.00000000000000e+00	7.34764496486232e+01	2.76956637772962e-01
4	15	9	10	6.87679114104898e+01	4.71238898038469e+03	5.00600994474568e-02	0.00000000000000e+00	0.00000000000000e+00	7.15621938125171e+01	-7.95637311047891e-01
5	16	10	11	8.38299588277574e+01	4.71238898038469e+03	5.00569236245495e-02	0.00000000000000e+00	0.00000000000000e+00	7.77750554987263e+01	1.49768874548207e+00
6	17	11	12	9.60614040664513e+01	4.71238898038469e+03	5.00509296963858e-02	0.00000000000000e+00	0.00000000000000e+00	8.49505073020908e+01	2.45587431761087e+00
7	18	12	13	8.86923314274881e+01	4.71238898038469e+03	5.00489211542298e-02	0.00000000000000e+00	0.00000000000000e+00	8.96860506381003e+01	-2.22618490341632e-01
8	19	13	14	9.32676315354281e+01	4.71238898038469e+03	5.00510262685530e-02	0.00000000000000e+00	0.00000000000000e+00	9.00121659839537e+01	7.09841188752301e-01
9	20	14	15	8.90345946760785e+01	4.71238898038469e+03	5.00531534673120e-02	0.00000000000000e+00	0.00000000000000e+00	8.81163231919397e+01	2.07123860577481e-01
10	21	15	16	8.65566374837850e+01	4.71238898038469e+03	5.00561883501888e-02	0.00000000000000e+00	0.00000000000000e+00	8.48269195263058e+01	4.03267393464654e-01
1	14	7	8	7.19516734085065e+01	6.59734457253856e+03	5.00880601202856e-02	0.00000000000000e+00	0.00000000000000e+00	7.68539984867638e+01	-1.31593851368852e+00
2	15	8	9	7.86236679607404e+01	6.59734457253856e+03	5.00871515658788e-02	0.00000000000000e+00	0.00000000000000e+00	7.37249972495112e+01	1.28437840436488e+00
3	16	9	10	6.91813924574105e+01	6.59734457253856e+03	5.00860458620850e-02	0.00000000000000e+00	0.00000000000000e+00	7.00388387156677e+01	-2.45936676088884e-01
4	17	10	11	7.62654279009762e+01	6.59734457253856e+03	5.00808990723717e-02	0.00000000000000e+00	0.00000000000000e+00	7.64266466472872e+01	-4.21654834478950e-02
5	18	11	12	8.69673337242338e+01	6.59734457253856e+03	5.00717823072666e-02	0.00000000000000e+00	0.00000000000000e+00	8.49538020685769e+01	4.67827765870977e-01
6	19	12	13	9.77669046532234e+01	6.59734457253856e+03	5.00675840384414e-02	0.00000000000000e+00	0.00000000000000e+00	9.20813713986280e+01	1.19665178247352e+00
7	20	13	14	9.80670179689856e+01	6.59734457253856e+03	5.00698813414275e-02	0.00000000000000e+00	0.00000000000000e+00	9.45363808802283e+01	7.32303682747480e-01
8	21	14	15	8.48895300804735e+01	6.59734457253856e+03	5.00743256817661e-02	0.00000000000000e+00	0.00000000000000e+00	9.02807550800401e+01	-1.22964313004501e+00
1	16	8	9	6.91670749790260e+01	8.79645943005143e+03	5.01282374452480e-02	0.00000000000000e+00	0.00000000000000e+00	7.15688770406677e+01	-6.80960446784585e-01
2	17	9	10	7.33875940782629e+01	8.79645943005143e+03	5.01236828405946e-02	0.00000000000000e+00	0.00000000000000e+00	6.82824324391653e+01	1.43848930236070e+00
3	18	10	11	8.15043935627254e+01	8.79645943005143e+03	5.01137765189902e-02	0.00000000000000e+00	0.00000000000000e+00	7.44344875225697e+01	1.81063087707682e+00
4	19	11	12	8.70675777064030e+01	8.79645943005143e+03	5.00995989731563e-02	0.00000000000000e+00	0.00000000000000e+00	8.42357407501529e+01	6.59990646795968e-01
5	20	12	13	1.01313519000989e+02	8.79645943005143e+03	5.00935864327160e-02	0.00000000000000e+00	0.00000000000000e+00	9.22687044996215e+01	1.86680257757635e+00
6	21	13	14	8.67571163565575e+01	8.79645943005143e+03	5.00970320770199e-02	0.00000000000000e+00	0.00000000000000e+00	9.33703132058451e+01	-1.46637430427591e+00
1	18	9	10	6.18353191759815e+01	1.13097335529232e+04	5.01803342289155e-02	0.00000000000000e+00	0.00000000000000e+00	6.61906891100193e+01	-1.35640978273350e+00
2	19	10	11	6.98369017690221e+01	1.13097335529232e+04	5.01612510244208e-02	0.00000000000000e+00	0.00000000000000e+00	7.35030087956949e+01	-1.01998637644783e+00
3	20	11	12	8.05124785642813e+01	1.13097335529232e+04	5.01389251601189e-02	0.00000000000000e+00	0.00000000000000e+00	8.27070142287504e+01	-5.36354300708541e-01
4	21	12	13	7.65753936183837e+01	1.13097335529232e+04	5.01316004627599e-02	0.00000000000000e+00	0.00000000000000e+00	8.86306507659729e+01	-2.91636310972601e+00
1	20	10	11	6.29715150454936e+01	1.41371669411541e+04	5.02347223671416e-02	0.00000000000000e+00	0.00000000000000e+00	7.20336034321731e+01	-2.67644044058740e+00
2	21	11	12	7.28336587243963e+01	1.41371669411541e+04	5.02014135608445e-02	0.00000000000000e+00	0.00000000000000e+00	7.95102025399000e+01	-1.74710526200061e+00
0
